founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders
'Brad Brenner'],25907,Joon,W22,Active,"['Mental Health Tech', 'Consumer Health Services', 'Consumer']","Oakland, CA",https://joonapp.io,https://www.linkedin.com/company/69335553/,The to-do app for kids with ADHD,3
['Vinesh Arun',25905,Bracket,W22,Active,"['SaaS', 'B2B', 'Data Engineering']","Los Angeles, CA",https://www.usebracket.com/,https://www.linkedin.com/company/use-bracket,Two-way syncs between business tools and your database,3
'Kunal Garg',25905,Bracket,W22,Active,"['SaaS', 'B2B', 'Data Engineering']","Los Angeles, CA",https://www.usebracket.com/,https://www.linkedin.com/company/use-bracket,Two-way syncs between business tools and your database,3
'Ian Yanusko'],25905,Bracket,W22,Active,"['SaaS', 'B2B', 'Data Engineering']","Los Angeles, CA",https://www.usebracket.com/,https://www.linkedin.com/company/use-bracket,Two-way syncs between business tools and your database,3
['Sourav Sanyal'],25892,AvairSense,W22,Active,"['Artificial Intelligence', 'Hardware', 'Consumer', 'Electronics']","Bengaluru, India",https://www.avairsense.com/,https://www.linkedin.com/company/67475956,We go all out to Build the Smartest AI-Enabled Cameras!,1
['Daniel Van Leeuwen',25891,PINA,W22,Active,"['Fintech', 'Machine Learning']","Jakarta, Indonesia",https://pina.id,https://www.linkedin.com/company/pinaindonesia/,WealthFront of Indonesia ,4
'Fajar Kuntoro',25891,PINA,W22,Active,"['Fintech', 'Machine Learning']","Jakarta, Indonesia",https://pina.id,https://www.linkedin.com/company/pinaindonesia/,WealthFront of Indonesia ,4
'Christian Hermawan',25891,PINA,W22,Active,"['Fintech', 'Machine Learning']","Jakarta, Indonesia",https://pina.id,https://www.linkedin.com/company/pinaindonesia/,WealthFront of Indonesia ,4
'Hendry Chou'],25891,PINA,W22,Active,"['Fintech', 'Machine Learning']","Jakarta, Indonesia",https://pina.id,https://www.linkedin.com/company/pinaindonesia/,WealthFront of Indonesia ,4
['Mina Shahid',25876,Numida,W22,Active,"['Fintech', 'Microinsurance']","Kampala, Uganda",https://numida.com,https://www.linkedin.com/company/numida-technologies,Working capital for African micro businesses,3
'Catherine Denis',25876,Numida,W22,Active,"['Fintech', 'Microinsurance']","Kampala, Uganda",https://numida.com,https://www.linkedin.com/company/numida-technologies,Working capital for African micro businesses,3
'Ben Best'],25876,Numida,W22,Active,"['Fintech', 'Microinsurance']","Kampala, Uganda",https://numida.com,https://www.linkedin.com/company/numida-technologies,Working capital for African micro businesses,3
['Chafik Belhaoues',25871,Brainboard,W22,Active,"['Design', 'Infrastructure']","Paris, France",https://www.brainboard.co,https://www.linkedin.com/company/brainboard-co,Visually design and manage cloud infrastructures.,2
'Jeremy Albinet'],25871,Brainboard,W22,Active,"['Design', 'Infrastructure']","Paris, France",https://www.brainboard.co,https://www.linkedin.com/company/brainboard-co,Visually design and manage cloud infrastructures.,2
['Jeevika Makani',25870,re-mint,W22,Active,"['Marketplace', 'B2B', 'E-commerce']",New York,https://re-mint.com/,https://au.linkedin.com/company/re-mint,official secondhand marketplaces for fashion brands,2
'Celilsemi Sam Erkiner'],25870,re-mint,W22,Active,"['Marketplace', 'B2B', 'E-commerce']",New York,https://re-mint.com/,https://au.linkedin.com/company/re-mint,official secondhand marketplaces for fashion brands,2
['Mason Chilmonczyk'],25865,Andson Biotech,W22,Active,"['Gene Therapy', 'Hard Tech', 'Biotech', 'Healthcare', 'Therapeutics']","Atlanta, GA",http://www.andsonbiotech.com,https://www.linkedin.com/company/andson-biotech/,Process Analytical Technologies (PATs) for Advanced Therapies ,1
['Liusha Huang',25866,Ponyrun,W22,Active,"['Artificial Intelligence', 'Analytics', 'Sales', 'Operations', 'AI Assistant']",San Francisco,http://www.ponyrun.ai,https://www.linkedin.com/company/ponyrun-ai/,ChatGPT for Sales Data,3
'Nish Ithayakumar',25866,Ponyrun,W22,Active,"['Artificial Intelligence', 'Analytics', 'Sales', 'Operations', 'AI Assistant']",San Francisco,http://www.ponyrun.ai,https://www.linkedin.com/company/ponyrun-ai/,ChatGPT for Sales Data,3
'Neil Chen'],25866,Ponyrun,W22,Active,"['Artificial Intelligence', 'Analytics', 'Sales', 'Operations', 'AI Assistant']",San Francisco,http://www.ponyrun.ai,https://www.linkedin.com/company/ponyrun-ai/,ChatGPT for Sales Data,3
['Ingrid Van Welie'],25864,Neural Dynamics Technologies Inc.,W22,Active,"['Neurotechnology', 'Medical Devices', 'Biotech']",Boston,https://www.neuraldynamicstechnologies.com,https://www.linkedin.com/company/35666408,"Enabling high-precision, closed-loop deep brain stimulation ",1
['Ana Robakidze'],25849,Theneo,W22,Active,"['Artificial Intelligence', 'Developer Tools', 'API', 'AI']",San Francisco,https://theneo.io,https://www.linkedin.com/company/theneoinc,Stripe-like API Docs in just a few clicks,1
['Nelson Jones',25835,Kula,W22,Active,"['Marketplace', 'SaaS', 'B2B']","London, United Kingdom",https://www.joinkula.io,https://www.linkedin.com/company/joinkula/,Shopify For Law Firms,2
'Saaras Mehan'],25835,Kula,W22,Active,"['Marketplace', 'SaaS', 'B2B']","London, United Kingdom",https://www.joinkula.io,https://www.linkedin.com/company/joinkula/,Shopify For Law Firms,2
['Ruben Cordoba',25827,HoyTrabajas,W22,Active,"['Fintech', 'B2B', 'HR Tech', 'Enterprise']","Bogotá, Colombia",https://www.hoytrabajas.com/,https://co.linkedin.com/company/hoytrabajas,LinkedIn for low-skilled workers in LATAM,3
'Sebastian Arce',25827,HoyTrabajas,W22,Active,"['Fintech', 'B2B', 'HR Tech', 'Enterprise']","Bogotá, Colombia",https://www.hoytrabajas.com/,https://co.linkedin.com/company/hoytrabajas,LinkedIn for low-skilled workers in LATAM,3
'Vladimir Guzman'],25827,HoyTrabajas,W22,Active,"['Fintech', 'B2B', 'HR Tech', 'Enterprise']","Bogotá, Colombia",https://www.hoytrabajas.com/,https://co.linkedin.com/company/hoytrabajas,LinkedIn for low-skilled workers in LATAM,3
['Omar Shams'],25831,mutable.ai,W22,Active,"['Artificial Intelligence', 'Developer Tools', 'Productivity']","Austin, TX",https://mutable.ai,https://www.linkedin.com/company/mutableai/,AI Accelerated Software Development,1
['Alexander Björkenstam',25825,Bemlo,W22,Active,"['Marketplace', 'SaaS', 'B2B', 'Recruiting', 'Healthcare']","Stockholm, Sweden",http://bemlo.com/,https://www.linkedin.com/company/bemlo,Marketplace for hiring healthcare workers in Europe,2
'Edvin Fernqvist'],25825,Bemlo,W22,Active,"['Marketplace', 'SaaS', 'B2B', 'Recruiting', 'Healthcare']","Stockholm, Sweden",http://bemlo.com/,https://www.linkedin.com/company/bemlo,Marketplace for hiring healthcare workers in Europe,2
['Craig Weiss'],25822,Rome,W22,Active,"['Marketplace', 'Logistics']",San Francisco,https://rome.ai,,The marketplace for truckers,1
['Abhishek Jain',25819,Telematica,W22,Active,"['Climate', 'API', 'Energy', 'Electric Vehicles']",San Francisco,https://telematica.so,https://www.linkedin.com/company/telematica-so,Universal API for Distributed Energy Resources (DERs),2
'Aditya Ketkar'],25819,Telematica,W22,Active,"['Climate', 'API', 'Energy', 'Electric Vehicles']",San Francisco,https://telematica.so,https://www.linkedin.com/company/telematica-so,Universal API for Distributed Energy Resources (DERs),2
['Jill Boyce',25818,Vimmerse,W22,Active,"['Developer Tools', 'Virtual Reality', 'B2B', 'Video', 'Advertising']","San Jose, CA",https://vimmerse.net,https://www.linkedin.com/company/vimmerse,Bring your photos to life in 3D with Vimmerse. ,2
'Basel Salahieh'],25818,Vimmerse,W22,Active,"['Developer Tools', 'Virtual Reality', 'B2B', 'Video', 'Advertising']","San Jose, CA",https://vimmerse.net,https://www.linkedin.com/company/vimmerse,Bring your photos to life in 3D with Vimmerse. ,2
['Forrest Briggs'],25817,Lifecast,W22,Active,"['Machine Learning', 'Robotics', 'Virtual Reality']",Palo Alto,http://www.lifecastvr.com,https://www.linkedin.com/company/lifecast,"Software to create 3D video for VR, robotics and film.",1
['Manish Maryada',25820,Fello,W22,Active,"['Fintech', 'Consumer', 'Gaming']","Bengaluru, India",https://fello.in,https://in.linkedin.com/company/fellofinance,Grow money and win $1000 every week by saving and playing games,2
'Shourya Lala'],25820,Fello,W22,Active,"['Fintech', 'Consumer', 'Gaming']","Bengaluru, India",https://fello.in,https://in.linkedin.com/company/fellofinance,Grow money and win $1000 every week by saving and playing games,2
['Jitin Bhasin',25789,SaveIN,W22,Active,"['Fintech', 'Healthcare']","Delhi, India",https://www.savein.money/,https://www.linkedin.com/company/saveinmoney,"Buy now, Pay later for healthcare in India",2
'Gaurav Luthra'],25789,SaveIN,W22,Active,"['Fintech', 'Healthcare']","Delhi, India",https://www.savein.money/,https://www.linkedin.com/company/saveinmoney,"Buy now, Pay later for healthcare in India",2
['Yele Oyekola',25814,Duplo,W22,Active,"['Fintech', 'Payments', 'B2B']","Lagos, Nigeria",https://www.tryduplo.com/,https://ng.linkedin.com/company/tryduplo/,Venmo for B2B in Africa,3
'Emeka Okwuagwu',25814,Duplo,W22,Active,"['Fintech', 'Payments', 'B2B']","Lagos, Nigeria",https://www.tryduplo.com/,https://ng.linkedin.com/company/tryduplo/,Venmo for B2B in Africa,3
'Tunde Akinnuwa'],25814,Duplo,W22,Active,"['Fintech', 'Payments', 'B2B']","Lagos, Nigeria",https://www.tryduplo.com/,https://ng.linkedin.com/company/tryduplo/,Venmo for B2B in Africa,3
['Tim Lee',25788,DimOrder,W22,Active,"['Fintech', 'SaaS', 'B2B', 'Supply Chain']","Hong Kong, Hong Kong",https://dimorder.com,https://www.linkedin.com/company/dimorder/,Toast for Southeast Asia,2
'Ben Wong'],25788,DimOrder,W22,Active,"['Fintech', 'SaaS', 'B2B', 'Supply Chain']","Hong Kong, Hong Kong",https://dimorder.com,https://www.linkedin.com/company/dimorder/,Toast for Southeast Asia,2
['Manish Reddy',25810,Material Depot,W22,Active,"['Marketplace', 'SaaS', 'Construction', 'B2B', 'Proptech']","Bengaluru, India",https://materialdepot.in/,https://www.linkedin.com/company/materialdepot,"Search Engine, workflow automation for Architectural & Design industry",2
'Sarthak Agrawal'],25810,Material Depot,W22,Active,"['Marketplace', 'SaaS', 'Construction', 'B2B', 'Proptech']","Bengaluru, India",https://materialdepot.in/,https://www.linkedin.com/company/materialdepot,"Search Engine, workflow automation for Architectural & Design industry",2
['Haakon Brunell',25782,Carbon Crusher,W22,Active,"['Carbon Capture and Removal', 'Construction', 'Climate']","Oslo, Norway",https://www.carboncrusher.io/,https://www.linkedin.com/company/carboncrusher,We make carbon negative roads ,3
'Hans Arne Flåto',25782,Carbon Crusher,W22,Active,"['Carbon Capture and Removal', 'Construction', 'Climate']","Oslo, Norway",https://www.carboncrusher.io/,https://www.linkedin.com/company/carboncrusher,We make carbon negative roads ,3
'Kristoffer Roil'],25782,Carbon Crusher,W22,Active,"['Carbon Capture and Removal', 'Construction', 'Climate']","Oslo, Norway",https://www.carboncrusher.io/,https://www.linkedin.com/company/carboncrusher,We make carbon negative roads ,3
['Nicolas Le Jeune',25787,Courtyard,W22,Active,['NFT'],San Francisco,https://courtyard.io,https://www.linkedin.com/company/courtyardnft,Bringing physical collectibles to the blockchain. ,2
'Paulin Andurand'],25787,Courtyard,W22,Active,['NFT'],San Francisco,https://courtyard.io,https://www.linkedin.com/company/courtyardnft,Bringing physical collectibles to the blockchain. ,2
['Brad Sickles',25779,Nullstone,W22,Active,"['Developer Tools', 'SaaS', 'B2B']","Atlanta, GA",https://nullstone.io,https://www.linkedin.com/company/nullstone,Opinionated platform to launch/operate apps & workloads on AWS,2
'Scott Sickles'],25779,Nullstone,W22,Active,"['Developer Tools', 'SaaS', 'B2B']","Atlanta, GA",https://nullstone.io,https://www.linkedin.com/company/nullstone,Opinionated platform to launch/operate apps & workloads on AWS,2
['Youmin Kim'],25778,Take App,W22,Active,"['SaaS', 'B2B', 'E-commerce']","Singapore, Singapore",https://take.app,https://www.linkedin.com/company/take-app/,WhatsApp ordering made easy,1
['Lorhan Caproni',25777,BotCity,W22,Active,"['Developer Tools', 'Robotic Process Automation', 'Computer Vision', 'Open Source', 'AI']",San Francisco,https://botcity.dev,https://www.linkedin.com/company/botcity/,Open Source Python RPA + orchestration for tech teams.,2
'Gabriel Archanjo'],25777,BotCity,W22,Active,"['Developer Tools', 'Robotic Process Automation', 'Computer Vision', 'Open Source', 'AI']",San Francisco,https://botcity.dev,https://www.linkedin.com/company/botcity/,Open Source Python RPA + orchestration for tech teams.,2
['Bashir Aminu',25776,Payourse,W22,Active,"['Fintech', 'Crypto / Web3']","Lagos, Nigeria",https://payourse.com,https://www.linkedin.com/company/payourse,Tools and infrastructure for building user friendly crypto products,3
'Hakeem Adeyemi Orewole',25776,Payourse,W22,Active,"['Fintech', 'Crypto / Web3']","Lagos, Nigeria",https://payourse.com,https://www.linkedin.com/company/payourse,Tools and infrastructure for building user friendly crypto products,3
'John Anisere'],25776,Payourse,W22,Active,"['Fintech', 'Crypto / Web3']","Lagos, Nigeria",https://payourse.com,https://www.linkedin.com/company/payourse,Tools and infrastructure for building user friendly crypto products,3
['Anthony Wagacha'],25758,Nash,W22,Active,"['Banking as a Service', 'FinOps', 'Fintech', 'B2B']","Nairobi, Kenya",https://getnashglobal.com/,https://www.linkedin.com/company/nashglobal,All in one finance platform for borderless businesses in Africa,1
['Glen Wise',25763,Cinder,W22,Active,"['SaaS', 'B2B', 'Security', 'Trust & Safety']","Washington, DC",http://www.cinder.co,https://www.linkedin.com/company/cinder-intelligence,Operating system for trust and safety,2
'Phil Brennan'],25763,Cinder,W22,Active,"['SaaS', 'B2B', 'Security', 'Trust & Safety']","Washington, DC",http://www.cinder.co,https://www.linkedin.com/company/cinder-intelligence,Operating system for trust and safety,2
['Joybroto Ganguly',25757,AntWalk,W22,Active,"['Education', 'eLearning', 'Enterprise']","Bengaluru, India",https://www.antwalk.com/,https://www.linkedin.com/school/antwalk,An employee up-skilling platform for fast growing companies,2
'Sriramkumar Sundararaman'],25757,AntWalk,W22,Active,"['Education', 'eLearning', 'Enterprise']","Bengaluru, India",https://www.antwalk.com/,https://www.linkedin.com/school/antwalk,An employee up-skilling platform for fast growing companies,2
['Perry Zheng'],25754,Cash Flow Portal,W22,Active,"['Marketplace', 'SaaS', 'Real Estate', 'B2B', 'Proptech']","Seattle, WA",https://www.cashflowportal.com/,https://www.linkedin.com/company/cash-flow-portal,Investment management platform for real estate,1
['Femi Iromini',25755,Moni,W22,Active,"['Banking as a Service', 'Fintech', 'Neobank']","Lagos, Nigeria",https://www.moni.africa/,https://www.linkedin.com/mwlite/company/moni-africa,Group Financing for small businesses across Africa.,2
'Adedapo Sobayo'],25755,Moni,W22,Active,"['Banking as a Service', 'Fintech', 'Neobank']","Lagos, Nigeria",https://www.moni.africa/,https://www.linkedin.com/mwlite/company/moni-africa,Group Financing for small businesses across Africa.,2
['Akshat Singhal',25756,Legistify,W22,Active,"['Marketplace', 'SaaS', 'B2B', 'LegalTech']","Gurugram, India",https://www.legistify.com,https://in.linkedin.com/company/get-legal,Software designed to simplify  legal operations for enterprises.,2
'Pratik Mohapatra'],25756,Legistify,W22,Active,"['Marketplace', 'SaaS', 'B2B', 'LegalTech']","Gurugram, India",https://www.legistify.com,https://in.linkedin.com/company/get-legal,Software designed to simplify  legal operations for enterprises.,2
['Sam Keiru',25752,Simplifyd Systems,W22,Active,['B2B'],"Lagos, Nigeria",https://simplifyd.com,https://www.linkedin.com/company/simplifyd-africa,We deliver toll-free internet apps,2
'Tomi Amao'],25752,Simplifyd Systems,W22,Active,['B2B'],"Lagos, Nigeria",https://simplifyd.com,https://www.linkedin.com/company/simplifyd-africa,We deliver toll-free internet apps,2
['Sinan Ismail'],25746,Durioo,W22,Active,"['Entertainment', 'Subscriptions']","Cyberjaya, Malaysia",http://www.durioo.com,https://www.linkedin.com/company/durioocom,Streaming Platform for Muslim Children,1
['Gary Lin'],25753,Airwork,W22,Active,"['Marketplace', 'B2B', 'Recruiting', 'Enterprise Software']","Toronto, Canada",https://www.airwork.io,https://www.linkedin.com/company/airworkhq,Canada's on-demand frontline workforce,1
['Anna Joo Fee'],25745,goodfin,W22,Active,['Fintech'],Palo Alto,http://www.goodfin.com,https://www.linkedin.com/company/74735848,Building the next generation of wealth,1
['Alexandros Chaaraoui',25743,Trackingplan,W22,Active,"['SaaS', 'Analytics', 'Data Engineering']","Barcelona, Spain",https://trackingplan.com,https://www.linkedin.com/company/trackingplan,Automated QA for your Digital Analytics,5
'Oleg Kozynenko',25743,Trackingplan,W22,Active,"['SaaS', 'Analytics', 'Data Engineering']","Barcelona, Spain",https://trackingplan.com,https://www.linkedin.com/company/trackingplan,Automated QA for your Digital Analytics,5
'Jose Padilla',25743,Trackingplan,W22,Active,"['SaaS', 'Analytics', 'Data Engineering']","Barcelona, Spain",https://trackingplan.com,https://www.linkedin.com/company/trackingplan,Automated QA for your Digital Analytics,5
'Jose Luis Perez',25743,Trackingplan,W22,Active,"['SaaS', 'Analytics', 'Data Engineering']","Barcelona, Spain",https://trackingplan.com,https://www.linkedin.com/company/trackingplan,Automated QA for your Digital Analytics,5
'Pedro Trujillano'],25743,Trackingplan,W22,Active,"['SaaS', 'Analytics', 'Data Engineering']","Barcelona, Spain",https://trackingplan.com,https://www.linkedin.com/company/trackingplan,Automated QA for your Digital Analytics,5
['Nitesh Shroff',25737,Arintra,W22,Active,"['SaaS', 'Health Tech', 'B2B', 'Digital Health', 'Healthcare']","Austin, TX",https://arintra.com,https://www.linkedin.com/company/arintra,Smart assistant for doctors to automate documentation and coding,2
'Preeti Bhargava,25737,Arintra,W22,Active,"['SaaS', 'Health Tech', 'B2B', 'Digital Health', 'Healthcare']","Austin, TX",https://arintra.com,https://www.linkedin.com/company/arintra,Smart assistant for doctors to automate documentation and coding,2
Phd'],25737,Arintra,W22,Active,"['SaaS', 'Health Tech', 'B2B', 'Digital Health', 'Healthcare']","Austin, TX",https://arintra.com,https://www.linkedin.com/company/arintra,Smart assistant for doctors to automate documentation and coding,2
['Joseph Sciarrino',25738,Hydra,W22,Active,"['Developer Tools', 'Analytics', 'Open Source', 'Data Engineering']",San Francisco,https://hydra.so,https://www.linkedin.com/company/hydradatabase,Fast analytics on Postgres,2
'Jd Dance'],25738,Hydra,W22,Active,"['Developer Tools', 'Analytics', 'Open Source', 'Data Engineering']",San Francisco,https://hydra.so,https://www.linkedin.com/company/hydradatabase,Fast analytics on Postgres,2
['Govinda Upadhyay',25733,SmartHelio,W22,Active,"['Solar Power', 'Climate']","Lausanne, Switzerland",https://www.smarthelio.com/,https://www.linkedin.com/company/29293626/admin/,Software to prevent downtime in a solar plant,2
'Neeraj Dasila'],25733,SmartHelio,W22,Active,"['Solar Power', 'Climate']","Lausanne, Switzerland",https://www.smarthelio.com/,https://www.linkedin.com/company/29293626/admin/,Software to prevent downtime in a solar plant,2
['Siamak Freydoonnejad',25732,Campfire,W22,Active,"['Team Collaboration', 'Remote', 'Social']","Toronto, Canada",https://campfire.to,https://www.linkedin.com/company/campfireinc,Actually fun remote team socials,2
'Sina Zargaran'],25732,Campfire,W22,Active,"['Team Collaboration', 'Remote', 'Social']","Toronto, Canada",https://campfire.to,https://www.linkedin.com/company/campfireinc,Actually fun remote team socials,2
['Rahul Mallapur',25730,Blitzllama,W22,Active,['SaaS'],"Bengaluru, India",https://www.blitzllama.com/,https://www.linkedin.com/company/blitz-llama,A platform to collect and analyze in-product user feedback,3
'Joel Koshy',25730,Blitzllama,W22,Active,['SaaS'],"Bengaluru, India",https://www.blitzllama.com/,https://www.linkedin.com/company/blitz-llama,A platform to collect and analyze in-product user feedback,3
'Bently Nixon'],25730,Blitzllama,W22,Active,['SaaS'],"Bengaluru, India",https://www.blitzllama.com/,https://www.linkedin.com/company/blitz-llama,A platform to collect and analyze in-product user feedback,3
['Phillip Aubrey'],25728,Yunit Inc,W22,Active,['Investing'],"Oakland, CA",https://yunit.co/,,Yunit is the app for investment groups,1
['David Hayes',25731,Demo Gorilla,W22,Active,"['SaaS', 'Sales']",San Francisco,https://demogorilla.com/,https://www.linkedin.com/company/demogorilla,Make all your live SaaS demos impactful: close more ARR faster,2
'Manu Zope'],25731,Demo Gorilla,W22,Active,"['SaaS', 'Sales']",San Francisco,https://demogorilla.com/,https://www.linkedin.com/company/demogorilla,Make all your live SaaS demos impactful: close more ARR faster,2
['Daniel Afolayan'],25727,"Sendme, Inc",W22,Active,"['Artificial Intelligence', 'E-commerce', 'Food Tech']","Ibadan, Nigeria",http://www.sendme.ng,https://www.linkedin.com/company/sendme-ng/,On demand provider of meat to households and food businesses,1
['Arcadiy Golubovich'],25725,Argo,W22,Active,"['Crypto / Web3', 'Consumer', 'Entertainment', 'Social', 'Infrastructure']","Los Angeles, CA",https://Argo.LA,https://www.linkedin.com/company/43319673,A social streaming platform powered by creators and fans ,1
['Kayode Disu',25726,Vendy,W22,Active,"['Fintech', 'Payments', 'B2B']","Lagos, Nigeria",https://vendy.money,https://www.linkedin.com/company/vendy-inc/,Enabling offline payments in Africa,2
'Peter Ekunkoya'],25726,Vendy,W22,Active,"['Fintech', 'Payments', 'B2B']","Lagos, Nigeria",https://vendy.money,https://www.linkedin.com/company/vendy-inc/,Enabling offline payments in Africa,2
['Austin Petersen',25724,Lovage,W22,Active,"['SaaS', 'B2B', 'Productivity']","Lehi, UT",https://getlovage.com,https://www.linkedin.com/company/lovage-labs,"Smart, virtual receptionists for local businesses.",3
'Robert Hinckley',25724,Lovage,W22,Active,"['SaaS', 'B2B', 'Productivity']","Lehi, UT",https://getlovage.com,https://www.linkedin.com/company/lovage-labs,"Smart, virtual receptionists for local businesses.",3
'Alexander Steffen'],25724,Lovage,W22,Active,"['SaaS', 'B2B', 'Productivity']","Lehi, UT",https://getlovage.com,https://www.linkedin.com/company/lovage-labs,"Smart, virtual receptionists for local businesses.",3
['Mark Fischel',25723,Aklimate,W22,Active,"['SaaS', 'B2B', 'Climate']","London, United Kingdom",https://www.getaklimate.com/,https://www.linkedin.com/company/aklimate,Software for enterprises to track and reduce supply chain emissions,2
'Will Taylor'],25723,Aklimate,W22,Active,"['SaaS', 'B2B', 'Climate']","London, United Kingdom",https://www.getaklimate.com/,https://www.linkedin.com/company/aklimate,Software for enterprises to track and reduce supply chain emissions,2
['Eduardo Ortiz De Lanzagorta Gonzalez'],25722,Fuell,W22,Active,['Fintech'],"Madrid, Spain",https://getfuell.com/,https://www.linkedin.com/company/fuell-corporate-cards,All-in-one expense management automation solution,1
['Felix Manford',25721,Tendo,W22,Active,"['Fintech', 'Marketplace', 'Logistics', 'Social', 'E-commerce']","Lagos, Nigeria",https://tendo.app/,https://www.linkedin.com/company/tendohq,Meesho for Africa - Enabling Africans to sell online with zero capital,4
'Primerose Katena',25721,Tendo,W22,Active,"['Fintech', 'Marketplace', 'Logistics', 'Social', 'E-commerce']","Lagos, Nigeria",https://tendo.app/,https://www.linkedin.com/company/tendohq,Meesho for Africa - Enabling Africans to sell online with zero capital,4
'Derrick Mungai',25721,Tendo,W22,Active,"['Fintech', 'Marketplace', 'Logistics', 'Social', 'E-commerce']","Lagos, Nigeria",https://tendo.app/,https://www.linkedin.com/company/tendohq,Meesho for Africa - Enabling Africans to sell online with zero capital,4
'Evans Darbo Boateng'],25721,Tendo,W22,Active,"['Fintech', 'Marketplace', 'Logistics', 'Social', 'E-commerce']","Lagos, Nigeria",https://tendo.app/,https://www.linkedin.com/company/tendohq,Meesho for Africa - Enabling Africans to sell online with zero capital,4
['Andrew Airelobhegbe',25717,Lenco,W22,Active,"['Banking as a Service', 'Fintech']","Lagos, Nigeria",https://lenco.co,https://www.linkedin.com/company/lencobank,Pan-African digital bank for Africa's 50m businesses,4
'Impact Airelobhegbe',25717,Lenco,W22,Active,"['Banking as a Service', 'Fintech']","Lagos, Nigeria",https://lenco.co,https://www.linkedin.com/company/lencobank,Pan-African digital bank for Africa's 50m businesses,4
'Godstime Asine',25717,Lenco,W22,Active,"['Banking as a Service', 'Fintech']","Lagos, Nigeria",https://lenco.co,https://www.linkedin.com/company/lencobank,Pan-African digital bank for Africa's 50m businesses,4
'Praise Osagie'],25717,Lenco,W22,Active,"['Banking as a Service', 'Fintech']","Lagos, Nigeria",https://lenco.co,https://www.linkedin.com/company/lencobank,Pan-African digital bank for Africa's 50m businesses,4
['Subomi Oluwalana',25720,Convoy,W22,Active,"['Developer Tools', 'B2B', 'Open Source']","Lagos, Nigeria",https://getconvoy.io,https://www.linkedin.com/company/convoy-webhooks/,Webhooks Gateway for outgoing and incoming webhooks.,2
'Emmanuel Aina'],25720,Convoy,W22,Active,"['Developer Tools', 'B2B', 'Open Source']","Lagos, Nigeria",https://getconvoy.io,https://www.linkedin.com/company/convoy-webhooks/,Webhooks Gateway for outgoing and incoming webhooks.,2
['Kashif Saleem'],25715,SubscriptionFlow,W22,Active,"['AIOps', 'Fintech', 'SaaS']",San Francisco,http://www.subscriptionflow.com,https://www.linkedin.com/company/subscription-flow/,AI based Customizable Subscription & Revenue Management Platform,1
['Tobi Ololade',25716,Dojah Inc,W22,Active,"['Fintech', 'SaaS', 'Identity', 'AI']",San Francisco,https://www.dojah.io,https://www.linkedin.com/company/dojah,Prevent Fraud and Onboard Users Fatster,2
'Ayomide Oso'],25716,Dojah Inc,W22,Active,"['Fintech', 'SaaS', 'Identity', 'AI']",San Francisco,https://www.dojah.io,https://www.linkedin.com/company/dojah,Prevent Fraud and Onboard Users Fatster,2
['Idorenyin Obong',25713,Grey,W22,Active,"['Fintech', 'Consumer', 'B2B', 'Neobank']","Lagos, Nigeria",https://grey.co,https://www.linkedin.com/company/greyfinance,Banking services for remote workers and digital nomads,2
'Joseph Femi Aghedo'],25713,Grey,W22,Active,"['Fintech', 'Consumer', 'B2B', 'Neobank']","Lagos, Nigeria",https://grey.co,https://www.linkedin.com/company/greyfinance,Banking services for remote workers and digital nomads,2
['Ben Sand'],25714,Strong Compute,W22,Active,"['Artificial Intelligence', 'Machine Learning', 'Cloud Computing']","Sydney, Australia",https://strongcompute.com,https://www.linkedin.com/company/strongcompute,10x-1000x faster compute for Neural Network training,1
['Farooq Tirmizi',25711,"Elphinstone, Inc.",W22,Active,"['Fintech', 'SaaS']","Karachi, Pakistan",https://elphinstone.com.pk/,https://www.linkedin.com/company/elphinstonecap/about/,Robo-advisory platform for Pakistan,2
'Uzair Mahmud'],25711,"Elphinstone, Inc.",W22,Active,"['Fintech', 'SaaS']","Karachi, Pakistan",https://elphinstone.com.pk/,https://www.linkedin.com/company/elphinstonecap/about/,Robo-advisory platform for Pakistan,2
['Anji Ismail',25712,Finnt,W22,Active,"['Fintech', 'Consumer', 'Neobank']","Miami, FL",https://finnt.com,https://www.linkedin.com/company/finnt-app,The best way to Save and Spend together.,2
'Faouzi El Yagoubi'],25712,Finnt,W22,Active,"['Fintech', 'Consumer', 'Neobank']","Miami, FL",https://finnt.com,https://www.linkedin.com/company/finnt-app,The best way to Save and Spend together.,2
['Jasmine Huynh',25699,Cera,W22,Active,"['Fintech', 'Investing', 'Cryptocurrency']","Singapore, Singapore",https://getcera.com,https://www.linkedin.com/company/getcera,Trade US Stocks with Stablecoins.,2
'Phi Dang'],25699,Cera,W22,Active,"['Fintech', 'Investing', 'Cryptocurrency']","Singapore, Singapore",https://getcera.com,https://www.linkedin.com/company/getcera,Trade US Stocks with Stablecoins.,2
['Alex Brown',25700,Alga Biosciences,W22,Active,"['Biotech', 'Climate', 'Agriculture']","Berkeley, CA",https://www.alga.bio/,https://www.linkedin.com/company/alga-biosciences,We stop cows from burping methane.,3
'Daria Balatsky',25700,Alga Biosciences,W22,Active,"['Biotech', 'Climate', 'Agriculture']","Berkeley, CA",https://www.alga.bio/,https://www.linkedin.com/company/alga-biosciences,We stop cows from burping methane.,3
