founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders,is_ai,is_devtools,is_saas,linkedin_slug,linkedin_profile_estimated,has_company_linkedin,linkedin_confidence,is_recent_batch,is_priority_industry
Eleazar Vega-Gonzalez,27857,coil,W23,Active,"['Fintech', 'Payments', 'B2B', 'E-commerce', 'Subscriptions']",San Francisco,http://www.trycoil.com,,Pay-by-bank for subscriptions,2,False,False,True,eleazar-vega-gonzalez,https://www.linkedin.com/in/eleazar-vega-gonzalez,False,Medium,True,True
Ryan Hall,27857,coil,W23,Active,"['Fintech', 'Payments', 'B2B', 'E-commerce', 'Subscriptions']",San Francisco,http://www.trycoil.com,,Pay-by-bank for subscriptions,2,False,False,True,ryan-hall,https://www.linkedin.com/in/ryan-hall,False,Medium,True,True
Slava Solonitsyn,27859,Intently,W23,Active,[],,https://www.getintently.ai/,https://www.linkedin.com/company/intentlyai/,Helping sales teams automatically identify the best targets using AI,3,False,False,False,slava-solonitsyn,https://www.linkedin.com/in/slava-solonitsyn,True,High,True,False
Mikalai Melchanka,27859,Intently,W23,Active,[],,https://www.getintently.ai/,https://www.linkedin.com/company/intentlyai/,Helping sales teams automatically identify the best targets using AI,3,False,False,False,mikalai-melchanka,https://www.linkedin.com/in/mikalai-melchanka,True,High,True,False
Dmitry Starodubtsev,27859,Intently,W23,Active,[],,https://www.getintently.ai/,https://www.linkedin.com/company/intentlyai/,Helping sales teams automatically identify the best targets using AI,3,False,False,False,dmitry-starodubtsev,https://www.linkedin.com/in/dmitry-starodubtsev,True,High,True,False
Chengjun Yuan,27854,Suger,W23,Active,"['Marketplace', 'SaaS', 'B2B', 'Sales']",San Francisco,https://www.suger.io/,https://www.linkedin.com/company/suger-inc,"Salesforce for Cloud marketplaces on AWS, Azure, GCP",2,False,False,True,chengjun-yuan,https://www.linkedin.com/in/chengjun-yuan,True,High,True,True
Jon Yoo,27854,Suger,W23,Active,"['Marketplace', 'SaaS', 'B2B', 'Sales']",San Francisco,https://www.suger.io/,https://www.linkedin.com/company/suger-inc,"Salesforce for Cloud marketplaces on AWS, Azure, GCP",2,False,False,True,jon-yoo,https://www.linkedin.com/in/jon-yoo,True,High,True,True
Eric Brownrout,27852,Frigade,W23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Open Source', 'API']",San Francisco,https://frigade.com,https://www.linkedin.com/company/frigade/about/,Developer tool for growth engineering teams,2,False,True,True,eric-brownrout,https://www.linkedin.com/in/eric-brownrout,True,High,True,True
Christian Mathiesen,27852,Frigade,W23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Open Source', 'API']",San Francisco,https://frigade.com,https://www.linkedin.com/company/frigade/about/,Developer tool for growth engineering teams,2,False,True,True,christian-mathiesen,https://www.linkedin.com/in/christian-mathiesen,True,High,True,True
Noah Stanford,27850,0pass,W23,Active,[],,https://0pass.com,https://www.linkedin.com/company/0pass/,We help organizations go passwordless.,2,False,False,False,noah-stanford,https://www.linkedin.com/in/noah-stanford,True,High,True,False
Michael Melone,27850,0pass,W23,Active,[],,https://0pass.com,https://www.linkedin.com/company/0pass/,We help organizations go passwordless.,2,False,False,False,michael-melone,https://www.linkedin.com/in/michael-melone,True,High,True,False
Andres Richardson,27846,PoloPay,W23,Active,"['SaaS', 'Payments', 'B2B', 'Analytics', 'Food Tech']",San Francisco,https://polopay.co/,https://www.linkedin.com/company/81905131/admin/,"Dynamic menus, order, and pay for LatAm restaurants and coffee shops",3,False,False,True,andres-richardson,https://www.linkedin.com/in/andres-richardson,True,High,True,True
Aldo Piaggio,27846,PoloPay,W23,Active,"['SaaS', 'Payments', 'B2B', 'Analytics', 'Food Tech']",San Francisco,https://polopay.co/,https://www.linkedin.com/company/81905131/admin/,"Dynamic menus, order, and pay for LatAm restaurants and coffee shops",3,False,False,True,aldo-piaggio,https://www.linkedin.com/in/aldo-piaggio,True,High,True,True
Juan Chomali,27846,PoloPay,W23,Active,"['SaaS', 'Payments', 'B2B', 'Analytics', 'Food Tech']",San Francisco,https://polopay.co/,https://www.linkedin.com/company/81905131/admin/,"Dynamic menus, order, and pay for LatAm restaurants and coffee shops",3,False,False,True,juan-chomali,https://www.linkedin.com/in/juan-chomali,True,High,True,True
Fatih Celikbas,27842,Chart,W23,Active,"['AIOps', 'Artificial Intelligence', 'Developer Tools', 'Machine Learning', 'B2B']",San Francisco,https://getcharteditor.com,,Deploy fast ML infrastructure with one click,1,True,True,True,fatih-celikbas,https://www.linkedin.com/in/fatih-celikbas,False,Medium,True,True
Himanshu Bamoria,27843,Magik,W23,Active,"['Artificial Intelligence', 'SaaS', 'B2B', 'Analytics', 'Monitoring']",San Francisco,https://magiklabs.app,https://www.linkedin.com/company/magik-labs,Production Testing and Monitoring for your LLM App,2,True,False,True,himanshu-bamoria,https://www.linkedin.com/in/himanshu-bamoria,True,High,True,True
Shiv Sakhuja,27843,Magik,W23,Active,"['Artificial Intelligence', 'SaaS', 'B2B', 'Analytics', 'Monitoring']",San Francisco,https://magiklabs.app,https://www.linkedin.com/company/magik-labs,Production Testing and Monitoring for your LLM App,2,True,False,True,shiv-sakhuja,https://www.linkedin.com/in/shiv-sakhuja,True,High,True,True
Ashot Ayvazyan,27844,Cloudchipr,W23,Active,"['Developer Tools', 'FinOps', 'SaaS', 'B2B']","Berlin, Germany",https://cloudchipr.com/,https://www.linkedin.com/company/cloudchipr,Workflow Automation for Cloud Operations,2,False,True,True,ashot-ayvazyan,https://www.linkedin.com/in/ashot-ayvazyan,True,High,True,True
Suren Marashlyan,27844,Cloudchipr,W23,Active,"['Developer Tools', 'FinOps', 'SaaS', 'B2B']","Berlin, Germany",https://cloudchipr.com/,https://www.linkedin.com/company/cloudchipr,Workflow Automation for Cloud Operations,2,False,True,True,suren-marashlyan,https://www.linkedin.com/in/suren-marashlyan,True,High,True,True
Simon Kubica,27840,Index,W23,Active,"['SaaS', 'B2B', 'Productivity', 'Collaboration']",San Francisco,https://index.inc,,Collaborative planning for high-growth technology companies,2,False,False,True,simon-kubica,https://www.linkedin.com/in/simon-kubica,False,Medium,True,True
Christian Iacullo,27840,Index,W23,Active,"['SaaS', 'B2B', 'Productivity', 'Collaboration']",San Francisco,https://index.inc,,Collaborative planning for high-growth technology companies,2,False,False,True,christian-iacullo,https://www.linkedin.com/in/christian-iacullo,False,Medium,True,True
Achille Arouko,27841,Bujeti,W23,Active,"['Fintech', 'SaaS', 'Payments', 'B2B']","Lagos, Nigeria",https://www.bujeti.com,https://www.linkedin.com/company/bujeti,Corporate cards and expenses management platform for African…,2,False,False,True,achille-arouko,https://www.linkedin.com/in/achille-arouko,True,High,True,True
Samy Chiba,27841,Bujeti,W23,Active,"['Fintech', 'SaaS', 'Payments', 'B2B']","Lagos, Nigeria",https://www.bujeti.com,https://www.linkedin.com/company/bujeti,Corporate cards and expenses management platform for African…,2,False,False,True,samy-chiba,https://www.linkedin.com/in/samy-chiba,True,High,True,True
Alistair Pullen,27839,Buildt,W23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Machine Learning', 'NLP']",San Francisco,http://www.buildt.ai,https://www.linkedin.com/company/buildt-ai/,AI devtool to search and understand large codebases,3,True,True,False,alistair-pullen,https://www.linkedin.com/in/alistair-pullen,True,High,True,True
Yang Li,27839,Buildt,W23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Machine Learning', 'NLP']",San Francisco,http://www.buildt.ai,https://www.linkedin.com/company/buildt-ai/,AI devtool to search and understand large codebases,3,True,True,False,yang-li,https://www.linkedin.com/in/yang-li,True,High,True,True
Sam Stenner,27839,Buildt,W23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Machine Learning', 'NLP']",San Francisco,http://www.buildt.ai,https://www.linkedin.com/company/buildt-ai/,AI devtool to search and understand large codebases,3,True,True,False,sam-stenner,https://www.linkedin.com/in/sam-stenner,True,High,True,True
Daniel J. Beutel,27838,Flower,W23,Active,"['Developer Tools', 'Generative AI', 'Open Source', 'Privacy', 'AI']","Hamburg, Germany",https://flower.dev,https://www.linkedin.com/company/flwrlabs,Train AI on distributed data,3,True,True,False,daniel-j-beutel,https://www.linkedin.com/in/daniel-j-beutel,True,High,True,True
Nic Lane,27838,Flower,W23,Active,"['Developer Tools', 'Generative AI', 'Open Source', 'Privacy', 'AI']","Hamburg, Germany",https://flower.dev,https://www.linkedin.com/company/flwrlabs,Train AI on distributed data,3,True,True,False,nic-lane,https://www.linkedin.com/in/nic-lane,True,High,True,True
Taner Topal,27838,Flower,W23,Active,"['Developer Tools', 'Generative AI', 'Open Source', 'Privacy', 'AI']","Hamburg, Germany",https://flower.dev,https://www.linkedin.com/company/flwrlabs,Train AI on distributed data,3,True,True,False,taner-topal,https://www.linkedin.com/in/taner-topal,True,High,True,True
Divyagnan Kandala,27836,LinkGrep,W23,Active,"['B2B', 'Productivity', 'Collaboration', 'Remote Work', 'AI Assistant']",San Francisco,https://linkgrep.com,https://www.linkedin.com/company/linkgrep/,AI browser copilot for teams,2,True,False,True,divyagnan-kandala,https://www.linkedin.com/in/divyagnan-kandala,True,High,True,True
Tj Kandala,27836,LinkGrep,W23,Active,"['B2B', 'Productivity', 'Collaboration', 'Remote Work', 'AI Assistant']",San Francisco,https://linkgrep.com,https://www.linkedin.com/company/linkgrep/,AI browser copilot for teams,2,True,False,True,tj-kandala,https://www.linkedin.com/in/tj-kandala,True,High,True,True
Ari Baranian,27837,Pirros,W23,Active,[],,http://pirros.io,https://www.linkedin.com/company/pirros/,Github for Construction,2,False,False,False,ari-baranian,https://www.linkedin.com/in/ari-baranian,True,High,True,False
Peter Johann,27837,Pirros,W23,Active,[],,http://pirros.io,https://www.linkedin.com/company/pirros/,Github for Construction,2,False,False,False,peter-johann,https://www.linkedin.com/in/peter-johann,True,High,True,False
Rohan Punamia,27834,Bluebirds,W23,Active,"['Artificial Intelligence', 'B2B', 'Sales', 'Enterprise']",San Francisco,https://www.bluebirds.ai,,Resell to past customers who switched jobs,2,True,False,True,rohan-punamia,https://www.linkedin.com/in/rohan-punamia,False,Medium,True,True
Kunal Punera,27834,Bluebirds,W23,Active,"['Artificial Intelligence', 'B2B', 'Sales', 'Enterprise']",San Francisco,https://www.bluebirds.ai,,Resell to past customers who switched jobs,2,True,False,True,kunal-punera,https://www.linkedin.com/in/kunal-punera,False,Medium,True,True
Sam Stein,27832,Trigo,W23,Active,"['Fintech', 'B2B', 'Proptech', 'API', 'Enterprise']",New York,https://trigodata.com/,https://www.linkedin.com/company/trigo-data/,Rent data API for landlords and lenders,2,False,False,True,sam-stein,https://www.linkedin.com/in/sam-stein,True,High,True,True
Abe Wheeler,27832,Trigo,W23,Active,"['Fintech', 'B2B', 'Proptech', 'API', 'Enterprise']",New York,https://trigodata.com/,https://www.linkedin.com/company/trigo-data/,Rent data API for landlords and lenders,2,False,False,True,abe-wheeler,https://www.linkedin.com/in/abe-wheeler,True,High,True,True
Douwe Osinga,27831,Neptyne,W23,Active,"['Generative AI', 'Data Science', 'Data Visualization']",New York,https://neptyne.com,https://www.linkedin.com/company/neptyne/,The programmable spreadsheet.,2,True,False,False,douwe-osinga,https://www.linkedin.com/in/douwe-osinga,True,High,True,True
Jack Amadeo,27831,Neptyne,W23,Active,"['Generative AI', 'Data Science', 'Data Visualization']",New York,https://neptyne.com,https://www.linkedin.com/company/neptyne/,The programmable spreadsheet.,2,True,False,False,jack-amadeo,https://www.linkedin.com/in/jack-amadeo,True,High,True,True
Jeffrey Lange,27828,Scanbase,W23,Active,"['Machine Learning', 'Computer Vision', 'Health Tech', 'Telemedicine', 'AI']",San Francisco,https://www.scanbase.com,https://www.linkedin.com/company/scanbases/,"The API for Diagnostic Test Analysis (COVID-19, FLU, RSV, STD,…",2,True,False,False,jeffrey-lange,https://www.linkedin.com/in/jeffrey-lange,True,High,True,True
Steve Roger,27828,Scanbase,W23,Active,"['Machine Learning', 'Computer Vision', 'Health Tech', 'Telemedicine', 'AI']",San Francisco,https://www.scanbase.com,https://www.linkedin.com/company/scanbases/,"The API for Diagnostic Test Analysis (COVID-19, FLU, RSV, STD,…",2,True,False,False,steve-roger,https://www.linkedin.com/in/steve-roger,True,High,True,True
Jesse Buckingham,27827,Vooma,W23,Active,[],San Francisco,https://www.vooma.ai,https://www.linkedin.com/company/vooma-inc,Backoffice automation platform for logistics,2,False,False,False,jesse-buckingham,https://www.linkedin.com/in/jesse-buckingham,True,High,True,False
Mike Carter,27827,Vooma,W23,Active,[],San Francisco,https://www.vooma.ai,https://www.linkedin.com/company/vooma-inc,Backoffice automation platform for logistics,2,False,False,False,mike-carter,https://www.linkedin.com/in/mike-carter,True,High,True,False
Charles Weill,27825,CreatorML,W23,Active,"['Machine Learning', 'B2B', 'Analytics', 'Creator Economy', 'AI']",New York,https://creatorml.com/,https://www.linkedin.com/company/creatorml,ML-Powered Predictive Analytics for YouTube Creators,1,True,False,True,charles-weill,https://www.linkedin.com/in/charles-weill,True,High,True,True
Akash Mandavilli,27822,Zenfetch,W23,Active,"['Artificial Intelligence', 'Generative AI', 'SaaS', 'B2B', 'Sales']",San Francisco,https://www.zenfetch.com/,https://www.linkedin.com/company/zenfetch/,Real time call intelligence for technical sales teams,2,True,False,True,akash-mandavilli,https://www.linkedin.com/in/akash-mandavilli,True,High,True,True
Gabe Villasana,27822,Zenfetch,W23,Active,"['Artificial Intelligence', 'Generative AI', 'SaaS', 'B2B', 'Sales']",San Francisco,https://www.zenfetch.com/,https://www.linkedin.com/company/zenfetch/,Real time call intelligence for technical sales teams,2,True,False,True,gabe-villasana,https://www.linkedin.com/in/gabe-villasana,True,High,True,True
Danna Liu,27821,PoplarML,W23,Active,"['AIOps', 'Artificial Intelligence', 'Machine Learning', 'B2B', 'API']",San Francisco,http://poplarml.com,https://www.linkedin.com/company/poplarml/,Deploy Machine Learning Models with One Command,2,True,False,True,danna-liu,https://www.linkedin.com/in/danna-liu,True,High,True,True
Evan Chu,27821,PoplarML,W23,Active,"['AIOps', 'Artificial Intelligence', 'Machine Learning', 'B2B', 'API']",San Francisco,http://poplarml.com,https://www.linkedin.com/company/poplarml/,Deploy Machine Learning Models with One Command,2,True,False,True,evan-chu,https://www.linkedin.com/in/evan-chu,True,High,True,True
Abdullah Al Zandani,27824,Coperniq,W23,Active,"['SaaS', 'Solar Power', 'B2B', 'Climate', 'Renewable Energy']",San Francisco,https://coperniq.io,http://www.linkedin.com/company/69833957,Workflow software for solar & energy contractors ☀️😎,2,False,False,True,abdullah-al-zandani,https://www.linkedin.com/in/abdullah-al-zandani,True,High,True,True
Max Kazakov,27824,Coperniq,W23,Active,"['SaaS', 'Solar Power', 'B2B', 'Climate', 'Renewable Energy']",San Francisco,https://coperniq.io,http://www.linkedin.com/company/69833957,Workflow software for solar & energy contractors ☀️😎,2,False,False,True,max-kazakov,https://www.linkedin.com/in/max-kazakov,True,High,True,True
Daniel Kivatinos,27817,JustPaid.io,W23,Active,"['AI-Enhanced Learning', 'Artificial Intelligence', 'Fintech', 'Payments', 'Analytics']",Mountain View,https://www.justpaid.io,https://www.linkedin.com/company/justpaid/,AI-powered financial controller automating bill pay and invoicing,3,True,False,False,daniel-kivatinos,https://www.linkedin.com/in/daniel-kivatinos,True,High,True,True
Anelya Grant,27817,JustPaid.io,W23,Active,"['AI-Enhanced Learning', 'Artificial Intelligence', 'Fintech', 'Payments', 'Analytics']",Mountain View,https://www.justpaid.io,https://www.linkedin.com/company/justpaid/,AI-powered financial controller automating bill pay and invoicing,3,True,False,False,anelya-grant,https://www.linkedin.com/in/anelya-grant,True,High,True,True
Vinay Datta Pinnaka,27817,JustPaid.io,W23,Active,"['AI-Enhanced Learning', 'Artificial Intelligence', 'Fintech', 'Payments', 'Analytics']",Mountain View,https://www.justpaid.io,https://www.linkedin.com/company/justpaid/,AI-powered financial controller automating bill pay and invoicing,3,True,False,False,vinay-datta-pinnaka,https://www.linkedin.com/in/vinay-datta-pinnaka,True,High,True,True
